time; exact_x; exact_y; exact_heading; estimated_x; estimated_y; estimated_heading; 
39.408; -1.08388; -0.337927; 0.0458517; -1.07952; -0.416812; 0.0373274;
39.424; -1.08397; -0.335919; 0.0458468; -1.0801; -0.404014; 0.0387462;
39.44; -1.08406; -0.333912; 0.0458425; -1.08058; -0.393666; 0.0458428;
39.456; -1.08415; -0.331904; 0.0458391; -1.08095; -0.385297; 0.0359071;
39.472; -1.08424; -0.329897; 0.0458358; -1.08126; -0.378531; 0.0486804;
39.488; -1.08434; -0.327889; 0.0458341; -1.08153; -0.373059; 0.0501008;
39.504; -1.08443; -0.325882; 0.0458337; -1.08173; -0.368634; 0.0472611;
39.52; -1.08452; -0.323874; 0.0458345; -1.08189; -0.365055; 0.0458422;
39.536; -1.08461; -0.321866; 0.0458362; -1.08203; -0.362163; 0.0359074;
39.552; -1.0847; -0.319859; 0.0458412; -1.08213; -0.359825; 0.0373278;
39.568; -1.0848; -0.317851; 0.0458489; -1.08223; -0.357934; 0.0401651;
39.584; -1.08489; -0.315844; 0.0458565; -1.08228; -0.356404; 0.0401652;
39.6; -1.08498; -0.313837; 0.0458636; -1.08234; -0.355168; 0.0373274;
39.616; -1.08507; -0.311829; 0.0458701; -1.08241; -0.354169; 0.0373278;
39.632; -1.08516; -0.309822; 0.0458756; -1.08242; -0.353359; 0.0401651;
39.648; -1.08526; -0.307814; 0.04588; -1.08246; -0.352706; 0.0401652;
39.664; -1.08535; -0.305807; 0.0458831; -1.08251; -0.352178; 0.0373274;
39.68; -1.08544; -0.303799; 0.0458848; -1.0825; -0.351749; 0.0458428;
39.696; -1.08553; -0.301792; 0.0458852; -1.0825; -0.351402; 0.0458421;
39.712; -1.08563; -0.299784; 0.0458845; -1.08251; -0.351122; 0.0415842;
39.728; -1.08572; -0.297777; 0.0458829; -1.08254; -0.350897; 0.0415844;
39.744; -1.08581; -0.295769; 0.0458807; -1.08254; -0.350713; 0.0458428;
39.76; -1.0859; -0.293761; 0.0458783; -1.08255; -0.350565; 0.0430041;
39.776; -1.08599; -0.291754; 0.045876; -1.08257; -0.350446; 0.0430042;
39.792; -1.08609; -0.289746; 0.045874; -1.08257; -0.35035; 0.0344884;
39.808; -1.08618; -0.287739; 0.0458726; -1.08257; -0.350272; 0.0401658;
39.824; -1.08627; -0.285731; 0.0458719; -1.08258; -0.350209; 0.0458421;
39.84; -1.08636; -0.283724; 0.045872; -1.08256; -0.350156; 0.0486802;
39.856; -1.08645; -0.281716; 0.0458731; -1.08257; -0.350114; 0.0501004;
39.872; -1.08655; -0.279709; 0.0458753; -1.08256; -0.35008; 0.0415848;
39.888; -1.08664; -0.277701; 0.0458784; -1.08258; -0.350053; 0.0571961;
39.904; -1.08673; -0.275693; 0.0458825; -1.08259; -0.350031; 0.0486802;
39.92; -1.08682; -0.273686; 0.0458874; -1.08257; -0.350012; 0.0444234;
39.936; -1.08692; -0.271678; 0.0458927; -1.08257; -0.349998; 0.0529382;
39.952; -1.08701; -0.269671; 0.0458983; -1.08258; -0.349987; 0.0387468;
39.968; -1.0871; -0.267663; 0.0459038; -1.08257; -0.349978; 0.0387461;
39.984; -1.08719; -0.265656; 0.0459081; -1.08258; -0.349972; 0.0359074;
40; -1.08728; -0.263648; 0.0459122; -1.08257; -0.349966; 0.0430048;
40.016; -1.08738; -0.26164; 0.0459153; -1.08261; -0.349962; 0.0515191;
40.032; -1.08747; -0.259633; 0.0459172; -1.08258; -0.349956; 0.0501004;
40.048; -1.08756; -0.257625; 0.0459176; -1.08258; -0.349952; 0.0444232;
40.064; -1.08765; -0.255618; 0.0459164; -1.08259; -0.34995; 0.0415848;
40.08; -1.08774; -0.25361; 0.0459135; -1.08259; -0.349949; 0.0387462;
40.096; -1.08784; -0.251603; 0.0459091; -1.08259; -0.349947; 0.0543571;
40.112; -1.08793; -0.249595; 0.045903; -1.08257; -0.349944; 0.0387464;
40.128; -1.08802; -0.247588; 0.0458954; -1.08258; -0.349945; 0.0387468;
40.144; -1.08811; -0.24558; 0.0458867; -1.08257; -0.349943; 0.0486801;
40.16; -1.0882; -0.243573; 0.0458772; -1.08258; -0.349943; 0.0330692;
40.176; -1.0883; -0.241565; 0.0458673; -1.08258; -0.349944; 0.0359074;
40.192; -1.08839; -0.239558; 0.0458575; -1.08259; -0.349944; 0.0501002;
40.208; -1.08848; -0.23755; 0.045848; -1.08259; -0.349943; 0.0401654;
40.224; -1.08857; -0.235543; 0.0458393; -1.08261; -0.349944; 0.0373278;
40.24; -1.08867; -0.233535; 0.0458316; -1.08259; -0.349943; 0.0458421;
40.256; -1.08876; -0.231528; 0.04583; -1.08258; -0.349942; 0.0444238;
40.272; -1.08885; -0.22952; 0.0458301; -1.08258; -0.349941; 0.0486801;
40.288; -1.08894; -0.227513; 0.0458319; -1.08258; -0.34994; 0.0472612;
40.304; -1.08903; -0.225505; 0.0458352; -1.08259; -0.349941; 0.0373274;
40.32; -1.08913; -0.223498; 0.04584; -1.0826; -0.349942; 0.0330698;
40.336; -1.08922; -0.22149; 0.0458457; -1.08258; -0.349942; 0.0430041;
40.352; -1.08931; -0.219482; 0.0458518; -1.08257; -0.349941; 0.0401652;
40.368; -1.0894; -0.217475; 0.045858; -1.08259; -0.349942; 0.0501004;
40.384; -1.08949; -0.215467; 0.045864; -1.08368; -0.325736; 0.0373318;
40.4; -1.08959; -0.21346; 0.0458693; -1.08461; -0.306164; 0.0415881;
40.416; -1.08968; -0.211452; 0.0458737; -1.08533; -0.290338; 0.0387502;
40.432; -1.08977; -0.209445; 0.0458769; -1.08591; -0.27754; 0.0415884;
40.448; -1.08986; -0.207437; 0.0458786; -1.08636; -0.26719; 0.0401694;
40.464; -1.08995; -0.205429; 0.0458786; -1.08677; -0.258824; 0.0330732;
40.48; -1.09005; -0.203422; 0.0458764; -1.08709; -0.252059; 0.0288158;
40.496; -1.09014; -0.201414; 0.0458731; -1.08732; -0.246587; 0.0430071;
40.512; -1.09023; -0.199407; 0.0458686; -1.08753; -0.242163; 0.0387504;
40.528; -1.09032; -0.197399; 0.0458632; -1.08767; -0.238585; 0.0273968;
40.544; -1.09041; -0.195392; 0.045857; -1.08782; -0.235693; 0.0373311;
40.56; -1.09051; -0.193384; 0.0458553; -1.08793; -0.233354; 0.0401692;
40.576; -1.0906; -0.191377; 0.0458531; -1.08803; -0.231463; 0.0288152;
40.592; -1.09069; -0.189369; 0.0458509; -1.08808; -0.229934; 0.0344928;
40.608; -1.09078; -0.187362; 0.045849; -1.08816; -0.228697; 0.0415881;
40.624; -1.09088; -0.185354; 0.0458477; -1.08819; -0.227697; 0.0316544;
40.64; -1.09097; -0.183347; 0.0458473; -1.08823; -0.226888; 0.0387508;
40.656; -1.09106; -0.181339; 0.0458481; -1.08826; -0.226234; 0.0316544;
40.672; -1.09115; -0.179332; 0.0458501; -1.08829; -0.225705; 0.0415881;
40.688; -1.09124; -0.177324; 0.0458534; -1.0883; -0.225276; 0.0486842;
40.704; -1.09134; -0.175317; 0.0458581; -1.08831; -0.22493; 0.0373318;
40.72; -1.09143; -0.173309; 0.045864; -1.08833; -0.22465; 0.0401691;
40.736; -1.09152; -0.171302; 0.0458712; -1.08834; -0.224424; 0.0387502;
40.752; -1.09161; -0.169294; 0.0458794; -1.08835; -0.224241; 0.0387504;
40.768; -1.0917; -0.167287; 0.0458883; -1.08835; -0.224094; 0.0316548;
40.784; -1.0918; -0.165279; 0.0458975; -1.08837; -0.223975; 0.0458461;
40.8; -1.09189; -0.163272; 0.0459067; -1.08835; -0.223877; 0.0359112;
40.816; -1.09198; -0.161264; 0.0459155; -1.08837; -0.2238; 0.0359114;
40.832; -1.09207; -0.159256; 0.0459233; -1.08839; -0.223737; 0.0344922;
40.848; -1.09217; -0.157249; 0.0459298; -1.08837; -0.223686; 0.0344928;
40.864; -1.09226; -0.155241; 0.0459347; -1.08838; -0.223645; 0.0401691;
40.88; -1.09235; -0.153234; 0.0459379; -1.08839; -0.223611; 0.0401694;
40.896; -1.09244; -0.151226; 0.045939; -1.08838; -0.223583; 0.0458468;
40.912; -1.09253; -0.149219; 0.0459382; -1.0884; -0.223562; 0.0330731;
40.928; -1.09263; -0.147211; 0.0459354; -1.08838; -0.223544; 0.0344922;
40.944; -1.09272; -0.145203; 0.0459307; -1.08835; -0.22353; 0.0259774;
40.96; -1.09281; -0.143196; 0.0459244; -1.08839; -0.22352; 0.0430078;
40.976; -1.0929; -0.141188; 0.0459167; -1.0884; -0.22351; 0.0387501;
40.992; -1.09299; -0.139181; 0.0459074; -1.08839; -0.223503; 0.0288152;
41.008; -1.09309; -0.137173; 0.0458979; -1.08839; -0.223498; 0.0316544;
41.024; -1.09318; -0.135166; 0.0458883; -1.08838; -0.223492; 0.0401698;
41.04; -1.09327; -0.133158; 0.045879; -1.08838; -0.223488; 0.0415881;
41.056; -1.09336; -0.131151; 0.0458703; -1.08839; -0.223484; 0.0344922;
41.072; -1.09346; -0.129143; 0.0458627; -1.08837; -0.223481; 0.0430074;
41.088; -1.09355; -0.127135; 0.0458563; -1.08837; -0.223478; 0.0387508;
41.104; -1.09364; -0.125128; 0.0458514; -1.0884; -0.223477; 0.0458461;
41.12; -1.09373; -0.12312; 0.0458479; -1.08839; -0.223474; 0.0444274;
41.136; -1.09382; -0.121113; 0.0458458; -1.08838; -0.223473; 0.0359112;
41.152; -1.09392; -0.119105; 0.045845; -1.08838; -0.223472; 0.0330738;
41.168; -1.09401; -0.117098; 0.0458454; -1.0884; -0.223473; 0.0401694;
41.184; -1.0941; -0.11509; 0.0458468; -1.08839; -0.223472; 0.0288151;
41.2; -1.09419; -0.113083; 0.045849; -1.08839; -0.223472; 0.0401692;
41.216; -1.09428; -0.111076; 0.0458516; -1.08838; -0.223471; 0.0344928;
41.232; -1.09438; -0.109068; 0.0458542; -1.08837; -0.223471; 0.0373311;
41.248; -1.09447; -0.107061; 0.0458587; -1.08839; -0.223472; 0.0344922;
41.264; -1.09456; -0.105053; 0.0458652; -1.08842; -0.223473; 0.0344924;
41.28; -1.09465; -0.103046; 0.045871; -1.08838; -0.223471; 0.0401698;
41.296; -1.09474; -0.101038; 0.0458757; -1.08839; -0.223471; 0.0316542;
41.312; -1.09484; -0.0990304; 0.0458793; -1.0884; -0.223472; 0.0430071;
41.328; -1.09493; -0.0970228; 0.0458816; -1.08838; -0.223471; 0.0288154;
41.344; -1.09502; -0.0950153; 0.045882; -1.0884; -0.223471; 0.0472652;
41.36; -1.09511; -0.0930077; 0.0458807; -1.08837; -0.223469; 0.0415888;
41.376; -1.0952; -0.0910001; 0.0458779; -1.08837; -0.223469; 0.0359111;
41.392; -1.0953; -0.0889925; 0.0458739; -1.08951; -0.199263; 0.0557854;
41.408; -1.09539; -0.0869849; 0.0458689; -1.0904; -0.179688; 0.0430118;
41.424; -1.09548; -0.0849774; 0.0458633; -1.09112; -0.163861; 0.0472691;
41.44; -1.09557; -0.0829698; 0.0458575; -1.09171; -0.151063; 0.0486882;
41.456; -1.09567; -0.0809622; 0.0458519; -1.09218; -0.140714; 0.0401734;
41.472; -1.09576; -0.0789547; 0.0458459; -1.09255; -0.132346; 0.0401738;
41.488; -1.09585; -0.0769471; 0.0458413; -1.09287; -0.12558; 0.0472691;
41.504; -1.09594; -0.0749395; 0.0458384; -1.09314; -0.120109; 0.0430112;
41.52; -1.09603; -0.072932; 0.045837; -1.09331; -0.115683; 0.0444314;
41.536; -1.09613; -0.0709244; 0.0458372; -1.09351; -0.112107; 0.0444318;
41.552; -1.09622; -0.0689169; 0.04584; -1.09364; -0.109213; 0.0572041;
41.568; -1.09631; -0.0669095; 0.0458479; -1.09373; -0.106872; 0.0515272;
41.584; -1.0964; -0.064902; 0.0458567; -1.09383; -0.10498; 0.0430114;
41.6; -1.09649; -0.0628946; 0.0458661; -1.09391; -0.103452; 0.0458508;
41.616; -1.09659; -0.0608872; 0.0458759; -1.09396; -0.102215; 0.0430112;
41.632; -1.09668; -0.0588797; 0.0458857; -1.09399; -0.101214; 0.0430111;
41.648; -1.09677; -0.0568722; 0.0458951; -1.09404; -0.100407; 0.0458504;
41.664; -1.09686; -0.0548647; 0.0459037; -1.09407; -0.099752; 0.0529468;
41.68; -1.09695; -0.0528572; 0.0459111; -1.09407; -0.099221; 0.0515271;
41.696; -1.09705; -0.0508497; 0.0459171; -1.09409; -0.098793; 0.0515272;
41.712; -1.09714; -0.0488421; 0.0459215; -1.09413; -0.098449; 0.0302384;
41.728; -1.09723; -0.0468346; 0.0459241; -1.09412; -0.09817; 0.0458508;
41.744; -1.09732; -0.044827; 0.045925; -1.09414; -0.097945; 0.0415921;
41.76; -1.09742; -0.0428195; 0.0459244; -1.09416; -0.097762; 0.0515272;
41.776; -1.09751; -0.0408119; 0.0459223; -1.09417; -0.097614; 0.0430114;
41.792; -1.0976; -0.0388044; 0.0459191; -1.09419; -0.097496; 0.0415922;
41.808; -1.09769; -0.0367968; 0.0459149; -1.09418; -0.097398; 0.0515278;
41.824; -1.09778; -0.0347893; 0.0459101; -1.09418; -0.09732; 0.0430111;
41.84; -1.09788; -0.0327817; 0.0459048; -1.09418; -0.097257; 0.0415924;
41.856; -1.09797; -0.0307741; 0.0458994; -1.09419; -0.097206; 0.0401738;
41.872; -1.09806; -0.0287666; 0.0458942; -1.09417; -0.097164; 0.0543651;
41.888; -1.09815; -0.026759; 0.0458895; -1.09417; -0.09713; 0.0373354;
41.904; -1.09824; -0.0247514; 0.0458855; -1.09417; -0.097104; 0.0430112;
41.92; -1.09834; -0.0227438; 0.0458824; -1.09418; -0.097082; 0.0472698;
41.936; -1.09843; -0.0207363; 0.0458803; -1.09416; -0.097062; 0.0543652;
41.952; -1.09852; -0.0187287; 0.0458791; -1.0942; -0.097049; 0.0515271;
41.968; -1.09861; -0.0167211; 0.0458788; -1.09419; -0.097036; 0.0543654;
41.984; -1.09871; -0.0147136; 0.0458784; -1.09421; -0.097028; 0.0415928;
42; -1.0988; -0.012706; 0.0458794; -1.09419; -0.09702; 0.0529461;
42.016; -1.09889; -0.0106985; 0.0458809; -1.09418; -0.097013; 0.0486884;
42.032; -1.09898; -0.00869093; 0.0458828; -1.09419; -0.097008; 0.0515272;
42.048; -1.09907; -0.00668337; 0.0458848; -1.0942; -0.097004; 0.0501088;
42.064; -1.09917; -0.00467582; 0.0458866; -1.09417; -0.097; 0.0359151;
42.08; -1.09926; -0.00266827; 0.0458879; -1.09419; -0.096999; 0.0458502;
42.096; -1.09935; -0.000660727; 0.0458885; -1.09422; -0.096999; 0.0472694;
42.112; -1.09944; 0.00134681; 0.0458881; -1.09418; -0.096996; 0.0430118;
42.128; -1.09953; 0.00335433; 0.0458865; -1.0942; -0.096995; 0.0543651;
42.144; -1.09963; 0.00536184; 0.0458836; -1.09418; -0.096992; 0.0515272;
42.16; -1.09972; 0.00736933; 0.0458795; -1.09419; -0.096992; 0.0401734;
42.176; -1.09981; 0.00937681; 0.0458743; -1.09418; -0.096991; 0.0458508;
42.192; -1.0999; 0.0113843; 0.0458682; -1.09419; -0.096991; 0.0501081;
42.208; -1.1; 0.0133917; 0.0458614; -1.0942; -0.09699; 0.0472692;
42.224; -1.10009; 0.0153991; 0.0458543; -1.09417; -0.096988; 0.0543654;
42.24; -1.10018; 0.0174066; 0.045847; -1.09422; -0.09699; 0.0472698;
42.256; -1.10027; 0.0194141; 0.0458447; -1.09419; -0.096989; 0.0430114;
42.272; -1.10036; 0.0214217; 0.0458432; -1.09418; -0.096988; 0.0529461;
42.288; -1.10046; 0.0234293; 0.0458426; -1.09419; -0.096987; 0.0586232;
42.304; -1.10055; 0.0254368; 0.0458431; -1.09418; -0.096986; 0.0472698;
42.32; -1.10064; 0.0274444; 0.045845; -1.0942; -0.096987; 0.0486882;
42.336; -1.10073; 0.0294519; 0.045848; -1.09418; -0.096987; 0.0444311;
42.352; -1.10082; 0.0314595; 0.0458518; -1.0942; -0.096987; 0.0529464;
42.368; -1.10092; 0.0334671; 0.0458565; -1.09422; -0.096989; 0.0430118;
42.384; -1.10101; 0.0354747; 0.045862; -1.09418; -0.096988; 0.0387542;
42.4; -1.1011; 0.0374822; 0.0458679; -1.09529; -0.072782; 0.0543681;
42.416; -1.10119; 0.0394898; 0.0458742; -1.09619; -0.053209; 0.0529494;
42.432; -1.10128; 0.0414974; 0.0458804; -1.09694; -0.037382; 0.0586268;
42.448; -1.10138; 0.043505; 0.0458864; -1.0975; -0.024582; 0.0529491;
42.464; -1.10147; 0.0455125; 0.0458916; -1.09799; -0.014233; 0.0614652;
42.48; -1.10156; 0.0475201; 0.0458951; -1.09837; -0.005865; 0.0486924;
42.496; -1.10165; 0.0495277; 0.0458979; -1.09867; 0.000903; 0.0600457;
42.512; -1.10175; 0.0515352; 0.0458997; -1.09893; 0.006375; 0.0628849;
42.528; -1.10184; 0.0535428; 0.0459001; -1.09915; 0.010799; 0.0586265;
42.544; -1.10193; 0.0555503; 0.045899; -1.09928; 0.014378; 0.0515302;
42.56; -1.10202; 0.0575578; 0.0459008; -1.09944; 0.017269; 0.0515307;
42.576; -1.10211; 0.0595652; 0.0459013; -1.09954; 0.019608; 0.0415959;
42.592; -1.10221; 0.0615726; 0.0459003; -1.09964; 0.021498; 0.0572075;
42.608; -1.1023; 0.0635801; 0.045898; -1.09971; 0.023028; 0.0557882;
42.624; -1.10239; 0.0655875; 0.0458948; -1.09973; 0.024267; 0.0529497;
42.64; -1.10248; 0.067595; 0.0458909; -1.09979; 0.025266; 0.0529499;
42.656; -1.10257; 0.0696025; 0.0458866; -1.09986; 0.026074; 0.0572075;
42.672; -1.10267; 0.07161; 0.0458824; -1.09987; 0.026729; 0.0515302;
42.688; -1.10276; 0.0736175; 0.0458785; -1.09989; 0.027258; 0.0529497;
42.704; -1.10285; 0.075625; 0.0458751; -1.0999; 0.027685; 0.0515309;
42.72; -1.10294; 0.0776326; 0.0458727; -1.09993; 0.02803; 0.0529495;
42.736; -1.10303; 0.0796401; 0.0458714; -1.09992; 0.028311; 0.0557882;
42.752; -1.10313; 0.0816477; 0.0458716; -1.09994; 0.028537; 0.0543689;
42.768; -1.10322; 0.0836552; 0.0458733; -1.09998; 0.028718; 0.0472727;
42.784; -1.10331; 0.0856628; 0.0458764; -1.09997; 0.028866; 0.0501115;
42.8; -1.1034; 0.0876703; 0.0458809; -1.09997; 0.028985; 0.0430152;
42.816; -1.1035; 0.0896779; 0.0458865; -1.09998; 0.029081; 0.0614657;
42.832; -1.10359; 0.0916855; 0.0458927; -1.09998; 0.02916; 0.0501119;
42.848; -1.10368; 0.093693; 0.0458992; -1.1; 0.029223; 0.0628845;
42.864; -1.10377; 0.0957006; 0.0459055; -1.09999; 0.029275; 0.0501112;
42.88; -1.10386; 0.0977082; 0.0459114; -1.09998; 0.029317; 0.0515307;
42.896; -1.10396; 0.0997157; 0.0459164; -1.09998; 0.029351; 0.0614659;
42.912; -1.10405; 0.101723; 0.0459202; -1.09998; 0.029379; 0.0586265;
42.928; -1.10414; 0.103731; 0.0459226; -1.09998; 0.029401; 0.0557882;
42.944; -1.10423; 0.105738; 0.0459233; -1.09998; 0.029418; 0.0472727;
42.96; -1.10433; 0.107746; 0.0459223; -1.09999; 0.029431; 0.0486929;
42.976; -1.10442; 0.109754; 0.0459195; -1.09998; 0.029443; 0.0472725;
42.992; -1.10451; 0.111761; 0.0459146; -1.09999; 0.029451; 0.0543682;
43.008; -1.1046; 0.113769; 0.0459087; -1.10001; 0.029457; 0.0472725;
43.024; -1.10469; 0.115776; 0.0459018; -1.09999; 0.029464; 0.0472727;
43.04; -1.10479; 0.117784; 0.0458943; -1.1; 0.029469; 0.0586269;
43.056; -1.10488; 0.119791; 0.0458864; -1.09998; 0.029474; 0.0529492;
43.072; -1.10497; 0.121799; 0.0458786; -1.09999; 0.029478; 0.0614657;
43.088; -1.10506; 0.123806; 0.0458712; -1.09999; 0.029481; 0.0515309;
43.104; -1.10515; 0.125814; 0.0458645; -1.1; 0.029483; 0.0614655;
43.12; -1.10525; 0.127822; 0.0458587; -1.10001; 0.029484; 0.0515302;
43.136; -1.10534; 0.129829; 0.0458541; -1.1; 0.029486; 0.0486927;
43.152; -1.10543; 0.131837; 0.0458508; -1.09998; 0.029488; 0.0586269;
43.168; -1.10552; 0.133844; 0.0458489; -1.1; 0.029488; 0.0515305;
43.184; -1.10561; 0.135851; 0.0458486; -1.09999; 0.029488; 0.0472722;
43.2; -1.10571; 0.137859; 0.0458497; -1.09998; 0.029488; 0.0415957;
43.216; -1.1058; 0.139866; 0.0458522; -1.1; 0.029487; 0.0529499;
43.232; -1.10589; 0.141874; 0.0458557; -1.1; 0.029488; 0.0586265;
43.248; -1.10598; 0.143881; 0.0458608; -1.1; 0.029489; 0.0557882;
43.264; -1.10608; 0.145889; 0.0458704; -1.1; 0.02949; 0.0501117;
43.28; -1.10617; 0.147896; 0.0458801; -1.1; 0.02949; 0.0586269;
43.296; -1.10626; 0.149904; 0.0458896; -1.10001; 0.02949; 0.0572075;
43.312; -1.10635; 0.151912; 0.0458984; -1.09999; 0.029491; 0.0501112;
43.328; -1.10644; 0.153919; 0.0459063; -1.10002; 0.02949; 0.0515307;
43.344; -1.10654; 0.155927; 0.0459124; -1.09999; 0.029491; 0.0515302;
43.36; -1.10663; 0.157934; 0.0459164; -1.1; 0.02949; 0.0486929;
43.376; -1.10672; 0.159942; 0.0459183; -1.09998; 0.029491; 0.0501115;
43.392; -1.10681; 0.161949; 0.0459181; -1.09999; 0.02949; 0.0515307;
43.408; -1.1069; 0.163957; 0.0459157; -1.10112; 0.053694; 0.0472775;
43.424; -1.107; 0.165965; 0.0459114; -1.102; 0.073267; 0.0472779;
43.44; -1.10709; 0.167972; 0.0459053; -1.10275; 0.089093; 0.0586312;
43.456; -1.10718; 0.16998; 0.0458977; -1.10331; 0.101892; 0.0458587;
43.472; -1.10727; 0.171987; 0.0458883; -1.1038; 0.112239; 0.0444399;
43.488; -1.10736; 0.173995; 0.0458785; -1.10415; 0.120609; 0.0486965;
43.504; -1.10746; 0.176002; 0.0458689; -1.10449; 0.127374; 0.0586312;
43.52; -1.10755; 0.17801; 0.0458599; -1.10473; 0.132847; 0.0458587;
43.536; -1.10764; 0.180017; 0.0458517; -1.10494; 0.13727; 0.0472779;
43.552; -1.10773; 0.182025; 0.0458447; -1.10511; 0.140847; 0.0458585;
43.568; -1.10783; 0.184032; 0.0458441; -1.10521; 0.143741; 0.0501162;
43.584; -1.10792; 0.18604; 0.0458448; -1.10536; 0.146079; 0.0529547;
43.6; -1.10801; 0.188047; 0.0458471; -1.10541; 0.147971; 0.0387629;
43.616; -1.1081; 0.190055; 0.0458508; -1.10551; 0.149498; 0.0373425;
43.632; -1.10819; 0.192062; 0.045856; -1.10554; 0.150736; 0.0543732;
43.648; -1.10829; 0.19407; 0.0458624; -1.10562; 0.151736; 0.0515357;
43.664; -1.10838; 0.196077; 0.0458696; -1.10564; 0.152545; 0.0416005;
43.68; -1.10847; 0.198085; 0.0458774; -1.10567; 0.153199; 0.0529549;
43.696; -1.10856; 0.200092; 0.0458852; -1.1057; 0.153727; 0.0416002;
43.712; -1.10865; 0.2021; 0.0458928; -1.1057; 0.154155; 0.0444397;
43.728; -1.10875; 0.204107; 0.0458998; -1.10574; 0.1545; 0.0486965;
43.744; -1.10884; 0.206115; 0.0459061; -1.10574; 0.15478; 0.0501169;
43.76; -1.10893; 0.208122; 0.0459114; -1.10574; 0.155007; 0.0501162;
43.776; -1.10902; 0.21013; 0.0459156; -1.10576; 0.15519; 0.0529545;
43.792; -1.10912; 0.212138; 0.0459185; -1.10578; 0.155337; 0.0458587;
43.808; -1.10921; 0.214145; 0.04592; -1.10579; 0.155456; 0.0458589;
43.824; -1.1093; 0.216153; 0.04592; -1.10577; 0.155554; 0.0486962;
43.84; -1.10939; 0.21816; 0.0459185; -1.10579; 0.155632; 0.0501165;
43.856; -1.10948; 0.220168; 0.0459158; -1.10578; 0.155696; 0.0543737;
43.872; -1.10958; 0.222175; 0.0459119; -1.10577; 0.155748; 0.0472779;
43.888; -1.10967; 0.224183; 0.0459074; -1.10577; 0.155789; 0.0486962;
43.904; -1.10976; 0.22619; 0.0459024; -1.10579; 0.155821; 0.0472777;
43.92; -1.10985; 0.228198; 0.0458974; -1.1058; 0.155848; 0.0472779;
43.936; -1.10994; 0.230206; 0.0458927; -1.1058; 0.15587; 0.0529545;
43.952; -1.11004; 0.232213; 0.0458886; -1.10581; 0.155888; 0.0543732;
43.968; -1.11013; 0.234221; 0.0458853; -1.10579; 0.155903; 0.0486967;
43.984; -1.11022; 0.236228; 0.0458831; -1.10578; 0.155915; 0.0444395;
44; -1.11031; 0.238236; 0.0458818; -1.1058; 0.155923; 0.0458589;
44.016; -1.11041; 0.240243; 0.045882; -1.1058; 0.155931; 0.0529542;
44.032; -1.1105; 0.242251; 0.0458836; -1.1058; 0.155937; 0.0515357;
44.048; -1.11059; 0.244259; 0.0458862; -1.10579; 0.155943; 0.0458589;
44.064; -1.11068; 0.246266; 0.0458898; -1.1058; 0.155946; 0.0501165;
44.08; -1.11077; 0.248274; 0.045894; -1.10579; 0.155949; 0.0444392;
44.096; -1.11087; 0.250281; 0.0458984; -1.10579; 0.155952; 0.0557927;
44.112; -1.11096; 0.252289; 0.0459028; -1.1058; 0.155954; 0.0486969;
44.128; -1.11105; 0.254296; 0.0459065; -1.1058; 0.155956; 0.0529545;
44.144; -1.11114; 0.256304; 0.0459094; -1.10579; 0.155958; 0.0472772;
44.16; -1.11124; 0.258311; 0.045911; -1.10582; 0.155958; 0.0543737;
44.176; -1.11133; 0.260319; 0.0459113; -1.1058; 0.155961; 0.0572129;
44.192; -1.11142; 0.262326; 0.04591; -1.10579; 0.155962; 0.0529545;
44.208; -1.11151; 0.264334; 0.0459073; -1.10579; 0.155963; 0.0529542;
44.224; -1.1116; 0.266341; 0.045903; -1.1058; 0.155963; 0.0501162;
44.24; -1.1117; 0.268348; 0.0458971; -1.10579; 0.155964; 0.0543737;
44.256; -1.11179; 0.270356; 0.0458935; -1.10581; 0.155963; 0.0529549;
44.272; -1.11188; 0.272364; 0.0458903; -1.1058; 0.155963; 0.0416005;
44.288; -1.11197; 0.274371; 0.0458866; -1.1058; 0.155963; 0.0600505;
44.304; -1.11206; 0.276379; 0.0458825; -1.1058; 0.155964; 0.0472777;
44.32; -1.11216; 0.278386; 0.0458784; -1.1058; 0.155964; 0.0543739;
44.336; -1.11225; 0.280394; 0.0458744; -1.10579; 0.155965; 0.0501162;
44.352; -1.11234; 0.282401; 0.0458706; -1.10579; 0.155964; 0.0430197;
44.368; -1.11243; 0.284409; 0.0458671; -1.10579; 0.155963; 0.0486965;
